school_year,lea_id,school_id,lea_name,school_name,school_level,charter,supervisor_area,pct_nonwhite,pct_direct_cert,state_local_exp,growth_ela_all,growth_math_all
2018,008106,1050,LINCOLN R-II,LINCOLN HIGH,Middle,0,West Central,0.0622222222222222,0.253333333333333,1525422.39,-0.44657183270969,-1.23537942510785
2018,008106,4020,LINCOLN R-II,LINCOLN ELEM.,Elementary,0,West Central,0.056179775280898896,0.27340823970037503,1706919.12,-0.388819012500514,1.20763784084157
2018,008107,3000,WARSAW R-IX,JOHN BOISE MIDDLE,Middle,0,West Central,0.051094890510948995,0.193430656934307,1583772.713,-0.980657706420574,-0.288627674499436
2018,008107,4020,WARSAW R-IX,NORTH ELEM.,Elementary,0,West Central,0.120567375886525,0.212765957446809,1616513.22,-0.155295142308362,-0.894145064691629
2018,008107,4040,WARSAW R-IX,SOUTH ELEM.,Elementary,0,West Central,0.0628571428571428,0.17714285714285702,1097576,-0.203194608807043,0.482209305296469
2018,008111,3000,COLE CAMP R-I,COLE CAMP MIDDLE,EleMiddle,0,West Central,0.0239234449760766,0.516746411483254,815294.5504000001,-0.326021557234011,1.84768061964319
2018,008111,4020,COLE CAMP R-I,COLE CAMP ELEM.,Elementary,0,West Central,0.0592885375494071,0.280632411067194,1308077.84,2.95397498371647,3.31561139483856
2018,009077,1050,MEADOW HEIGHTS R-II,MEADOW HEIGHTS HIGH,Middle,0,Southeast,0.0347826086956522,0.178260869565217,927625.1347999999,-0.929691159609271,-1.61761518721602
2018,009077,4020,MEADOW HEIGHTS R-II,MEADOW HEIGHTS ELEM.,Elementary,0,Southeast,0.0134228187919463,0.560402684563758,1328774.3375000001,-0.100757034376222,0.325798435794852
2018,009078,1050,LEOPOLD R-III,LEOPOLD HIGH,Middle,0,Southeast,0,0.164835164835165,644345.49,0.145369035369378,0.0657559575010904
2018,009078,4020,LEOPOLD R-III,LEOPOLD ELEM.,Elementary,0,Southeast,0,0.147826086956522,605040.1799999999,0.118618158023612,0.419025953874303
2018,009079,1050,ZALMA R-V,ZALMA HIGH,Middle,0,Southeast,0.0508474576271186,0.33050847457627097,769494.4,-0.227768565012583,-1.17311728484475
2018,009079,4020,ZALMA R-V,ZALMA ELEM.,Elementary,0,Southeast,0.0147058823529411,0.441176470588235,632719.08,0.230639447813511,1.48544018364207
2018,009080,3000,WOODLAND R-IV,WOODLAND MIDDLE,EleMiddle,0,Southeast,0.0113207547169811,0.437735849056604,1475657.825,0.967722691317885,0.460206695754532
2018,009080,4040,WOODLAND R-IV,WOODLAND ELEM.,Elementary,0,Southeast,0.025139664804469303,0.145251396648045,1747180.5132000002,0.334391384659432,1.53669923104389
2018,010087,3000,SOUTHERN BOONE CO. R-I,SOUTHERN BOONE MIDDLE,Middle,0,Central,0.0596205962059621,0.184281842818428,2426133.4499999997,-0.639460571504082,-0.416409300108386
2018,010087,4020,SOUTHERN BOONE CO. R-I,SOUTHERN BOONE ELEM.,Elementary,0,Central,0.0888324873096447,0.16243654822335,2481480.12,-0.590704047277337,0.0927579743267648
2018,010089,3000,HALLSVILLE R-IV,HALLSVILLE MIDDLE,Middle,0,Central,0.08571428571428569,0.107936507936508,1694945.5201,-0.581286722163306,-0.198977139879933
2018,010089,4020,HALLSVILLE R-IV,HALLSVILLE INTERMEDIATE,Elementary,0,Central,0.133771929824561,0.182017543859649,2279613.41,-0.658119959488596,0.75942076736542
2018,010090,3000,STURGEON R-V,STURGEON MIDDLE,EleMiddle,0,Central,0.049645390070921905,0.269503546099291,651635.46,1.05523324460378,-0.195328292218475
2018,010090,4020,STURGEON R-V,STURGEON ELEM.,Elementary,0,Central,0.0902777777777778,0.555555555555556,1310088.416,0.677616949593847,-0.474929895837152
2018,010091,3000,CENTRALIA R-VI,CHESTER BOREN MIDDLE,Middle,0,Central,0.0636942675159236,0.17515923566879,2063087.345,0.317813885406113,0.683573414231969
2018,010091,4050,CENTRALIA R-VI,CENTRALIA INTERMEDIATE,Elementary,0,Central,0.049079754601227,0.16564417177914098,1541991.2899999998,-1.16612049893478,-1.31172537161726
2018,010092,3000,HARRISBURG R-VIII,HARRISBURG MIDDLE,Middle,0,Central,0.06766917293233089,0.28571428571428603,740849.8391,0.101793167600084,0.0917745084311914
2018,010092,4020,HARRISBURG R-VIII,HARRISBURG ELEM.,Elementary,0,Central,0.060344827586206906,0.15948275862069,1578113.9685,-1.25003785702681,-1.58264966483667
2018,010093,2050,COLUMBIA 93,JEFFERSON MIDDLE SCHOOL,Middle,0,Central,0.34683954619124796,0.17341977309562398,6166417.2794,0.639922626164117,0.516920999942637
2018,010093,2060,COLUMBIA 93,OAKLAND MIDDLE SCHOOL,Middle,0,Central,0.509666080843585,0.579964850615114,6005995.2256,-0.357644092514888,0.152074979808448
2018,010093,2075,COLUMBIA 93,WEST MIDDLE SCHOOL,Middle,0,Central,0.37282780410742494,0.232227488151659,6242253.3085,0.155247418019849,0.442071405263458
2018,010093,3000,COLUMBIA 93,ANN HAWKINS GENTRY MIDDLE,Middle,0,Central,0.261692650334076,0.171492204899777,8353282.0936,0.176598655074114,1.06068864114194
